"nombre_pais","region","anio","Crecimiento del PIB (% anual)","Crecimiento del PIB per cápita (% anual)","Índice de recuento de la pobreza multidimensional (Banco Mundial) (% de la población)","pbi","pbi_pc","pob"
"Ecuador","América Latina y el Caribe",2017,5.97039880954841,4.36195467405905,4.8,5.97039880954841,4.36195467405905,4.8
"Ecuador","América Latina y el Caribe",2018,1.04429460679607,-0.674558960176682,5.4,1.04429460679607,-0.674558960176682,5.4
"Ecuador","América Latina y el Caribe",2019,0.1654044646003,-1.51253154807527,5.4,0.1654044646003,-1.51253154807527,5.4
"Ecuador","América Latina y el Caribe",2020,-9.24509619165865,-10.3108339169142,9,-9.24509619165865,-10.3108339169142,9
"Ecuador","América Latina y el Caribe",2021,9.42189269033631,8.57789544186942,5.9,9.42189269033631,8.57789544186942,5.9
"Ecuador","América Latina y el Caribe",2022,5.86842354862311,5.0282959697896,5.2,5.86842354862311,5.0282959697896,5.2
"Ecuador","América Latina y el Caribe",2023,1.98823813984235,1.10230591349449,5.7,1.98823813984235,1.10230591349449,5.7
"Ecuador","América Latina y el Caribe",2024,-2.00125476341026,-2.84096326274179,8.2,-2.00125476341026,-2.84096326274179,8.2
"Ecuador","América Latina y el Caribe",2025,NA,NA,5.9,NA,NA,5.9
"Egipto","Oriente Medio y Norte de África",2016,4.34664345555447,2.24497375649698,NA,4.34664345555447,2.24497375649698,NA
"Egipto","Oriente Medio y Norte de África",2017,4.18122099994778,2.12015477172733,4,4.18122099994778,2.12015477172733,4
"Egipto","Oriente Medio y Norte de África",2018,5.3311086189448,3.35166753247044,NA,5.3311086189448,3.35166753247044,NA
"Egipto","Oriente Medio y Norte de África",2019,5.55209307156956,3.71584088573542,2.8,5.55209307156956,3.71584088573542,2.8
"Egipto","Oriente Medio y Norte de África",2020,3.55016483786838,1.88111975917718,NA,3.55016483786838,1.88111975917718,NA
"Egipto","Oriente Medio y Norte de África",2021,3.29064601202211,1.76220484283698,2,3.29064601202211,1.76220484283698,2
"Egipto","Oriente Medio y Norte de África",2022,6.58784560886967,5.01555864991792,NA,6.58784560886967,5.01555864991792,NA
"Egipto","Oriente Medio y Norte de África",2023,3.76028052279247,2.02315842412948,NA,3.76028052279247,2.02315842412948,NA
"Egipto","Oriente Medio y Norte de África",2024,2.3991692678251,0.639636335125445,NA,2.3991692678251,0.639636335125445,NA
"Egipto","Oriente Medio y Norte de África",2025,NA,NA,NA,NA,NA,NA
"El Salvador","América Latina y el Caribe",2016,2.53906241135864,2.25589267443243,9.2,2.53906241135864,2.25589267443243,9.2
"El Salvador","América Latina y el Caribe",2017,2.24761908134138,2.03808950553279,8.1,2.24761908134138,2.03808950553279,8.1
"El Salvador","América Latina y el Caribe",2018,2.4124442237792,2.30913946286621,7,2.4124442237792,2.30913946286621,7
"El Salvador","América Latina y el Caribe",2019,2.43747159065784,2.39613321946494,5.8,2.43747159065784,2.39613321946494,5.8
"El Salvador","América Latina y el Caribe",2020,-7.893101359867,-8.07562588564387,NA,-7.893101359867,-8.07562588564387,NA
"El Salvador","América Latina y el Caribe",2021,11.9047617015957,11.5271594106656,7.7,11.9047617015957,11.5271594106656,7.7
"El Salvador","América Latina y el Caribe",2022,2.95461516549889,2.55237486650837,7.2,2.95461516549889,2.55237486650837,7.2
"El Salvador","América Latina y el Caribe",2023,3.5391566928735,3.05826987824165,6.2,3.5391566928735,3.05826987824165,6.2
"El Salvador","América Latina y el Caribe",2024,2.60202016121069,2.13954811058277,NA,2.60202016121069,2.13954811058277,NA
"El Salvador","América Latina y el Caribe",2025,NA,NA,NA,NA,NA,NA
"Guinea Ecuatorial","África Subsahariana",2016,-8.81641723219757,-12.0971098998986,NA,-8.81641723219757,-12.0971098998986,NA
"Guinea Ecuatorial","África Subsahariana",2017,-5.66750850486686,-8.94053555047577,NA,-5.66750850486686,-8.94053555047577,NA
"Guinea Ecuatorial","África Subsahariana",2018,-6.23654406734575,-9.37041905185943,NA,-6.23654406734575,-9.37041905185943,NA
"Guinea Ecuatorial","África Subsahariana",2019,-5.48182537893445,-8.52391282041842,NA,-5.48182537893445,-8.52391282041842,NA
"Guinea Ecuatorial","África Subsahariana",2020,-4.79108083383294,-7.35874657366674,NA,-4.79108083383294,-7.35874657366674,NA
"Guinea Ecuatorial","África Subsahariana",2021,0.860269956382069,-1.56652040015599,NA,0.860269956382069,-1.56652040015599,NA
"Guinea Ecuatorial","África Subsahariana",2022,3.22350831658598,0.661786258781987,20,3.22350831658598,0.661786258781987,20
"Guinea Ecuatorial","África Subsahariana",2023,-5.08930872071532,-7.34984419720533,NA,-5.08930872071532,-7.34984419720533,NA
"Guinea Ecuatorial","África Subsahariana",2024,0.907248245986736,-1.49035168546814,NA,0.907248245986736,-1.49035168546814,NA
"Guinea Ecuatorial","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2016,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2017,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2018,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2019,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2020,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2021,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2022,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2023,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2024,NA,NA,NA,NA,NA,NA
"Eritrea","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Estonia","Europa y Asia Central",2016,3.09301920751959,3.06301090349199,0.6,3.09301920751959,3.06301090349199,0.6
"Estonia","Europa y Asia Central",2017,5.63467248963991,5.50685731354206,0.6,5.63467248963991,5.50685731354206,0.6
"Estonia","Europa y Asia Central",2018,3.69969756161726,3.33940936378892,0.4,3.69969756161726,3.33940936378892,0.4
"Estonia","Europa y Asia Central",2019,3.72664943466884,3.3419636171697,0.8,3.72664943466884,3.3419636171697,0.8
"Estonia","Europa y Asia Central",2020,-2.88380751483778,-3.07548007766944,0.4,-2.88380751483778,-3.07548007766944,0.4
"Estonia","Europa y Asia Central",2021,8.25488044580031,8.14019436008853,0.4,8.25488044580031,8.14019436008853,0.4
"Estonia","Europa y Asia Central",2022,-1.22616966587796,-2.53754963208853,0.6,-1.22616966587796,-2.53754963208853,0.6
"Estonia","Europa y Asia Central",2023,-2.74421914571231,-4.26634480137913,0.4,-2.74421914571231,-4.26634480137913,0.4
"Estonia","Europa y Asia Central",2024,-0.0900428648493801,-0.239652154313688,NA,-0.0900428648493801,-0.239652154313688,NA
"Estonia","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Eswatini","África Subsahariana",2016,2.94916821059911,2.34965752297238,47.7,2.94916821059911,2.34965752297238,47.7
"Eswatini","África Subsahariana",2017,3.52095345987983,2.74440888521023,NA,3.52095345987983,2.74440888521023,NA
"Eswatini","África Subsahariana",2018,0.0653956557843571,-0.853481330729949,NA,0.0653956557843571,-0.853481330729949,NA
"Eswatini","África Subsahariana",2019,6.43186888691574,5.4445627805287,NA,6.43186888691574,5.4445627805287,NA
"Eswatini","África Subsahariana",2020,-2.95183453409287,-3.9978006899122,NA,-2.95183453409287,-3.9978006899122,NA
"Eswatini","África Subsahariana",2021,4.23621913615419,3.03852368946784,NA,4.23621913615419,3.03852368946784,NA
"Eswatini","África Subsahariana",2022,0.386070835562705,-0.628894036514311,NA,0.386070835562705,-0.628894036514311,NA
"Eswatini","África Subsahariana",2023,3.53257662836211,2.55749887128813,NA,3.53257662836211,2.55749887128813,NA
"Eswatini","África Subsahariana",2024,2.97391075973985,1.95346963066669,NA,2.97391075973985,1.95346963066669,NA
"Eswatini","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Etiopía","África Subsahariana",2016,9.43348265981905,6.5099145630674,NA,9.43348265981905,6.5099145630674,NA
"Etiopía","África Subsahariana",2017,9.56418965754014,6.61862070026751,NA,9.56418965754014,6.61862070026751,NA
"Etiopía","África Subsahariana",2018,6.81614778557282,3.97407545942133,NA,6.81614778557282,3.97407545942133,NA
"Etiopía","África Subsahariana",2019,8.36408573314054,5.48664148021712,NA,8.36408573314054,5.48664148021712,NA
"Etiopía","África Subsahariana",2020,6.05953089054807,3.22311599492807,NA,6.05953089054807,3.22311599492807,NA
"Etiopía","África Subsahariana",2021,5.64153069257077,2.85565763078523,65.5,5.64153069257077,2.85565763078523,65.5
"Etiopía","África Subsahariana",2022,5.32175988403378,2.59539967644373,NA,5.32175988403378,2.59539967644373,NA
"Etiopía","África Subsahariana",2023,6.59424599357075,3.85475025230436,NA,6.59424599357075,3.85475025230436,NA
"Etiopía","África Subsahariana",2024,7.61277447511073,4.86819977515492,NA,7.61277447511073,4.86819977515492,NA
"Etiopía","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Faroe Islands","Europa y Asia Central",2016,1.38644795938293,0.228366463809365,NA,1.38644795938293,0.228366463809365,NA
"Faroe Islands","Europa y Asia Central",2017,3.51201367488443,2.03503874879401,NA,3.51201367488443,2.03503874879401,NA
"Faroe Islands","Europa y Asia Central",2018,2.76370952267429,1.11936120181572,NA,2.76370952267429,1.11936120181572,NA
"Faroe Islands","Europa y Asia Central",2019,4.53851028676189,2.93184025686803,NA,4.53851028676189,2.93184025686803,NA
"Faroe Islands","Europa y Asia Central",2020,-1.63732118017028,-3.08380364431427,NA,-1.63732118017028,-3.08380364431427,NA
"Faroe Islands","Europa y Asia Central",2021,5.06636291600633,3.62528832707658,NA,5.06636291600633,3.62528832707658,NA
"Faroe Islands","Europa y Asia Central",2022,3.86099981669155,2.67428116616695,NA,3.86099981669155,2.67428116616695,NA
"Faroe Islands","Europa y Asia Central",2023,3.15873872329266,2.20704087275618,NA,3.15873872329266,2.20704087275618,NA
"Faroe Islands","Europa y Asia Central",2024,0.843716851362103,0.351310487189679,NA,0.843716851362103,0.351310487189679,NA
"Faroe Islands","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Fiji","Asia Oriental y el Pacífico",2016,2.44565179664245,2.38011625327333,NA,2.44565179664245,2.38011625327333,NA
"Fiji","Asia Oriental y el Pacífico",2017,5.35336455965039,5.40003492628165,NA,5.35336455965039,5.40003492628165,NA
"Fiji","Asia Oriental y el Pacífico",2018,3.81235122208561,3.99107263181943,NA,3.81235122208561,3.99107263181943,NA
"Fiji","Asia Oriental y el Pacífico",2019,-0.581946709343867,-0.33408046448406,4.9,-0.581946709343867,-0.33408046448406,4.9
"Fiji","Asia Oriental y el Pacífico",2020,-17.1835352599354,-17.1893281212242,NA,-17.1835352599354,-17.1893281212242,NA
"Fiji","Asia Oriental y el Pacífico",2021,-4.3459619989752,-4.52835673234897,NA,-4.3459619989752,-4.52835673234897,NA
"Fiji","Asia Oriental y el Pacífico",2022,17.7451269773594,17.3979446832272,NA,17.7451269773594,17.3979446832272,NA
"Fiji","Asia Oriental y el Pacífico",2023,9.44245856738313,8.88313429271439,NA,9.44245856738313,8.88313429271439,NA
"Fiji","Asia Oriental y el Pacífico",2024,3.53085896076352,3.01375309468594,NA,3.53085896076352,3.01375309468594,NA
"Fiji","Asia Oriental y el Pacífico",2025,NA,NA,NA,NA,NA,NA
"Finlandia","Europa y Asia Central",2016,2.57193414898754,2.27754373131673,1.4,2.57193414898754,2.27754373131673,1.4
"Finlandia","Europa y Asia Central",2017,3.30337003591039,3.06123169296772,1.6,3.30337003591039,3.06123169296772,1.6
"Finlandia","Europa y Asia Central",2018,1.19297759742292,1.05884315705418,1,1.19297759742292,1.05884315705418,1
"Finlandia","Europa y Asia Central",2019,1.34973845741737,1.23812097519217,1,1.34973845741737,1.23812097519217,1
"Finlandia","Europa y Asia Central",2020,-2.49103605535707,-2.63099855258851,1.4,-2.49103605535707,-2.63099855258851,1.4
"Finlandia","Europa y Asia Central",2021,2.67634641498897,2.46373050011893,1.5,2.67634641498897,2.46373050011893,1.5
"Finlandia","Europa y Asia Central",2022,0.763041912763526,0.489394588644501,1.8,0.763041912763526,0.489394588644501,1.8
"Finlandia","Europa y Asia Central",2023,-0.939093459613758,-1.43236573890965,1.7,-0.939093459613758,-1.43236573890965,1.7
"Finlandia","Europa y Asia Central",2024,0.416171964862073,-0.227073487020519,NA,0.416171964862073,-0.227073487020519,NA
"Finlandia","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Francia","Europa y Asia Central",2016,0.860031075424033,0.594243752389232,1.8,0.860031075424033,0.594243752389232,1.8
"Francia","Europa y Asia Central",2017,2.08361485997399,1.78779549384231,1.5,2.08361485997399,1.78779549384231,1.5
"Francia","Europa y Asia Central",2018,1.64590872395887,1.28216603702126,1.6,1.64590872395887,1.28216603702126,1.6
"Francia","Europa y Asia Central",2019,2.02744646419237,1.68870844116209,0.6,2.02744646419237,1.68870844116209,0.6
"Francia","Europa y Asia Central",2020,-7.44064589948231,-7.74056751254994,1,-7.44064589948231,-7.74056751254994,1
"Francia","Europa y Asia Central",2021,6.88233783360239,6.50155219757207,1.4,6.88233783360239,6.50155219757207,1.4
"Francia","Europa y Asia Central",2022,2.71676264185913,2.20208858513766,1.1,2.71676264185913,2.20208858513766,1.1
"Francia","Europa y Asia Central",2023,1.43921494437743,1.16054609449012,1.3,1.43921494437743,1.16054609449012,1.3
"Francia","Europa y Asia Central",2024,1.19046798275883,0.925700761599856,NA,1.19046798275883,0.925700761599856,NA
"Francia","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"French Polynesia","Asia Oriental y el Pacífico",2016,2.30219823670438,1.82142796079958,NA,2.30219823670438,1.82142796079958,NA
"French Polynesia","Asia Oriental y el Pacífico",2017,4.29263363103487,3.95416021395157,NA,4.29263363103487,3.95416021395157,NA
"French Polynesia","Asia Oriental y el Pacífico",2018,1.80687498305207,1.90583847677253,NA,1.80687498305207,1.90583847677253,NA
"French Polynesia","Asia Oriental y el Pacífico",2019,2.68946658143334,2.97688844901971,NA,2.68946658143334,2.97688844901971,NA
"French Polynesia","Asia Oriental y el Pacífico",2020,-10.5738138632489,-10.6298635700059,NA,-10.5738138632489,-10.6298635700059,NA
"French Polynesia","Asia Oriental y el Pacífico",2021,3.36590242421546,3.1505198503273,NA,3.36590242421546,3.1505198503273,NA
"French Polynesia","Asia Oriental y el Pacífico",2022,2.9373470716322,2.7222043522178,NA,2.9373470716322,2.7222043522178,NA
"French Polynesia","Asia Oriental y el Pacífico",2023,2.77284077155413,2.50230703778058,NA,2.77284077155413,2.50230703778058,NA
"French Polynesia","Asia Oriental y el Pacífico",2024,1.12638897730247,0.879141456817294,NA,1.12638897730247,0.879141456817294,NA
"French Polynesia","Asia Oriental y el Pacífico",2025,NA,NA,NA,NA,NA,NA
"Gabón","África Subsahariana",2016,2.09144220829562,-0.79183198007,NA,2.09144220829562,-0.79183198007,NA
"Gabón","África Subsahariana",2017,0.472642030911146,-2.16361774149249,9.3,0.472642030911146,-2.16361774149249,9.3
"Gabón","África Subsahariana",2018,0.83791658082157,-1.68804743568779,NA,0.83791658082157,-1.68804743568779,NA
"Gabón","África Subsahariana",2019,3.92080879452831,1.38257599119697,NA,3.92080879452831,1.38257599119697,NA
"Gabón","África Subsahariana",2020,-1.83776106357656,-4.15528083293282,NA,-1.83776106357656,-4.15528083293282,NA
"Gabón","África Subsahariana",2021,1.46795731487489,-0.845244789196116,NA,1.46795731487489,-0.845244789196116,NA
"Gabón","África Subsahariana",2022,3.03761449530657,0.747533658794609,NA,3.03761449530657,0.747533658794609,NA
"Gabón","África Subsahariana",2023,2.43893665064327,0.21097885846288,NA,2.43893665064327,0.21097885846288,NA
"Gabón","África Subsahariana",2024,3.39403899592401,1.18835281747864,NA,3.39403899592401,1.18835281747864,NA
"Gabón","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Gambia","África Subsahariana",2016,1.94335965478776,-0.701007891119758,NA,1.94335965478776,-0.701007891119758,NA
"Gambia","África Subsahariana",2017,4.8226112492757,2.20807546707253,NA,4.8226112492757,2.20807546707253,NA
"Gambia","África Subsahariana",2018,7.23489033258579,4.66787430455537,NA,7.23489033258579,4.66787430455537,NA
"Gambia","África Subsahariana",2019,6.22205315994859,3.74848295956672,NA,6.22205315994859,3.74848295956672,NA
"Gambia","África Subsahariana",2020,0.591487287873974,-1.7631871131438,39,0.591487287873974,-1.7631871131438,39
"Gambia","África Subsahariana",2021,5.25596878816744,2.79304588389131,NA,5.25596878816744,2.79304588389131,NA
"Gambia","África Subsahariana",2022,5.49299823010114,3.07381399019251,NA,5.49299823010114,3.07381399019251,NA
"Gambia","África Subsahariana",2023,5.9167957146697,3.50722684136977,NA,5.9167957146697,3.50722684136977,NA
"Gambia","África Subsahariana",2024,5.55126069510321,3.17470253855478,NA,5.55126069510321,3.17470253855478,NA
"Gambia","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Georgia","Europa y Asia Central",2016,3.45021517996871,3.38835328316745,10.5,3.45021517996871,3.38835328316745,10.5
"Georgia","Europa y Asia Central",2017,5.15990261658827,5.14582677562736,11.1,5.15990261658827,5.14582677562736,11.1
"Georgia","Europa y Asia Central",2018,6.062036412677,6.10344745087359,11,6.062036412677,6.10344745087359,11
"Georgia","Europa y Asia Central",2019,5.38071926589951,5.56167165873158,9.7,5.38071926589951,5.56167165873158,9.7
"Georgia","Europa y Asia Central",2020,-6.2904717853839,-6.35478715206467,12,-6.2904717853839,-6.35478715206467,12
"Georgia","Europa y Asia Central",2021,10.6442336580969,11.0650780067831,10.8,10.6442336580969,11.0650780067831,10.8
"Georgia","Europa y Asia Central",2022,10.9585321385624,10.8422088053808,7.8,10.9585321385624,10.8422088053808,7.8
"Georgia","Europa y Asia Central",2023,7.83220126555726,7.74568551727566,5.9,7.83220126555726,7.74568551727566,5.9
"Georgia","Europa y Asia Central",2024,9.67979387500691,10.1519478105331,4.2,9.67979387500691,10.1519478105331,4.2
"Georgia","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Alemania","Europa y Asia Central",2016,2.22222216259371,1.40038690062336,NA,2.22222216259371,1.40038690062336,NA
"Alemania","Europa y Asia Central",2017,2.797906720551,2.4144426920242,0.2,2.797906720551,2.4144426920242,0.2
"Alemania","Europa y Asia Central",2018,1.13569604599849,0.832212527052548,0.2,1.13569604599849,0.832212527052548,0.2
"Alemania","Europa y Asia Central",2019,0.977734697038784,0.750266426253219,0.3,0.977734697038784,0.750266426253219,0.3
"Alemania","Europa y Asia Central",2020,-4.13191443239947,-4.21020011825779,0.4,-4.13191443239947,-4.21020011825779,0.4
"Alemania","Europa y Asia Central",2021,3.90999994204108,3.86602720371127,1.2,3.90999994204108,3.86602720371127,1.2
"Alemania","Europa y Asia Central",2022,1.8092581243061,1.83161439976671,1.3,1.8092581243061,1.83161439976671,1.3
"Alemania","Europa y Asia Central",2023,-0.869647578573321,-0.999929288913975,NA,-0.869647578573321,-0.999929288913975,NA
"Alemania","Europa y Asia Central",2024,-0.495851897260366,-0.769070552658818,NA,-0.495851897260366,-0.769070552658818,NA
"Alemania","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Ghana","África Subsahariana",2016,3.37346574966936,1.04704406736222,44.1,3.37346574966936,1.04704406736222,44.1
"Ghana","África Subsahariana",2017,8.12889488100956,5.78094585817396,NA,8.12889488100956,5.78094585817396,NA
"Ghana","África Subsahariana",2018,6.20007768127284,4.01895338314475,NA,6.20007768127284,4.01895338314475,NA
"Ghana","África Subsahariana",2019,6.5077747939152,4.39063133478864,NA,6.5077747939152,4.39063133478864,NA
"Ghana","África Subsahariana",2020,0.513941670628171,-1.46830801654092,NA,0.513941670628171,-1.46830801654092,NA
"Ghana","África Subsahariana",2021,5.07646643533542,3.03800270044563,NA,5.07646643533542,3.03800270044563,NA
"Ghana","África Subsahariana",2022,3.80484980952164,1.8305124767942,NA,3.80484980952164,1.8305124767942,NA
"Ghana","África Subsahariana",2023,3.14009099763754,1.19022304172192,NA,3.14009099763754,1.19022304172192,NA
"Ghana","África Subsahariana",2024,5.59045469593266,3.62907892202038,NA,5.59045469593266,3.62907892202038,NA
"Ghana","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2016,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2017,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2018,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2019,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2020,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2021,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2022,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2023,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2024,NA,NA,NA,NA,NA,NA
"Gibraltar","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Grecia","Europa y Asia Central",2016,-0.0317947678412054,0.384851865059588,3.5,-0.0317947678412054,0.384851865059588,3.5
"Grecia","Europa y Asia Central",2017,1.47312472702352,1.67402014860588,2.8,1.47312472702352,1.67402014860588,2.8
"Grecia","Europa y Asia Central",2018,2.06467207892409,2.27195132202993,1.9,2.06467207892409,2.27195132202993,1.9
"Grecia","Europa y Asia Central",2019,2.27718065334808,2.38497557963629,3,2.27718065334808,2.38497557963629,3
"Grecia","Europa y Asia Central",2020,-9.19623149726978,-9.00116455331775,2.8,-9.19623149726978,-9.00116455331775,2.8
"Grecia","Europa y Asia Central",2021,8.65449786002131,9.98468495798464,2.1,8.65449786002131,9.98468495798464,2.1
"Grecia","Europa y Asia Central",2022,5.52198580589408,6.85985632812138,2.1,5.52198580589408,6.85985632812138,2.1
"Grecia","Europa y Asia Central",2023,2.13591131996631,2.42572335736084,1.9,2.13591131996631,2.42572335736084,1.9
"Grecia","Europa y Asia Central",2024,2.0865743380603,2.10832570957629,NA,2.0865743380603,2.10832570957629,NA
"Grecia","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Greenland","Europa y Asia Central",2016,4.68195410972302,4.54780858066064,NA,4.68195410972302,4.54780858066064,NA
"Greenland","Europa y Asia Central",2017,0.0527281828800312,0.0776647739674274,NA,0.0527281828800312,0.0776647739674274,NA
"Greenland","Europa y Asia Central",2018,0.62306542854094,0.89068474112419,NA,0.62306542854094,0.89068474112419,NA
"Greenland","Europa y Asia Central",2019,2.83217756798683,2.46273159433217,NA,2.83217756798683,2.46273159433217,NA
"Greenland","Europa y Asia Central",2020,0.250789762104304,-0.00176247850131971,NA,0.250789762104304,-0.00176247850131971,NA
"Greenland","Europa y Asia Central",2021,1.63409410992996,1.12101711638257,NA,1.63409410992996,1.12101711638257,NA
"Greenland","Europa y Asia Central",2022,2.00455580865604,1.99015372527471,NA,2.00455580865604,1.99015372527471,NA
"Greenland","Europa y Asia Central",2023,0.865961986998158,0.504111002291438,NA,0.865961986998158,0.504111002291438,NA
"Greenland","Europa y Asia Central",2024,NA,NA,NA,NA,NA,NA
"Greenland","Europa y Asia Central",2025,NA,NA,NA,NA,NA,NA
"Granada","América Latina y el Caribe",2016,3.7396039558691,3.33052048330798,NA,3.7396039558691,3.33052048330798,NA
"Granada","América Latina y el Caribe",2017,4.43867566948151,4.16002295455056,NA,4.43867566948151,4.16002295455056,NA
"Granada","América Latina y el Caribe",2018,4.36144039364797,4.13321655238465,1.1,4.36144039364797,4.13321655238465,1.1
"Granada","América Latina y el Caribe",2019,0.676511738873756,0.424779227477273,NA,0.676511738873756,0.424779227477273,NA
"Granada","América Latina y el Caribe",2020,-13.7566222572107,-14.0234896211443,NA,-13.7566222572107,-14.0234896211443,NA
"Granada","América Latina y el Caribe",2021,4.6977240232674,4.38638000986352,NA,4.6977240232674,4.38638000986352,NA
"Granada","América Latina y el Caribe",2022,7.31023806981959,7.10371866166386,NA,7.31023806981959,7.10371866166386,NA
"Granada","América Latina y el Caribe",2023,4.52657497450693,4.37658936970584,NA,4.52657497450693,4.37658936970584,NA
"Granada","América Latina y el Caribe",2024,3.96332516398188,3.85156239409045,NA,3.96332516398188,3.85156239409045,NA
"Granada","América Latina y el Caribe",2025,NA,NA,NA,NA,NA,NA
"Guam","Asia Oriental y el Pacífico",2016,0.18198362147406,0.591903022530076,NA,0.18198362147406,0.591903022530076,NA
"Guam","Asia Oriental y el Pacífico",2017,0.890099909173486,1.34860712204592,NA,0.890099909173486,1.34860712204592,NA
"Guam","Asia Oriental y el Pacífico",2018,-0.828231904933389,-0.333833095467511,NA,-0.828231904933389,-0.333833095467511,NA
"Guam","Asia Oriental y el Pacífico",2019,2.52360203340597,3.07547868580322,NA,2.52360203340597,3.07547868580322,NA
"Guam","Asia Oriental y el Pacífico",2020,-10.5188595714539,-10.7119946566793,NA,-10.5188595714539,-10.7119946566793,NA
"Guam","Asia Oriental y el Pacífico",2021,2.0581832574708,1.07830501841417,NA,2.0581832574708,1.07830501841417,NA
"Guam","Asia Oriental y el Pacífico",2022,5.09986426216793,4.17726586538778,NA,5.09986426216793,4.17726586538778,NA
"Guam","Asia Oriental y el Pacífico",2023,NA,NA,NA,NA,NA,NA
"Guam","Asia Oriental y el Pacífico",2024,NA,NA,NA,NA,NA,NA
"Guam","Asia Oriental y el Pacífico",2025,NA,NA,NA,NA,NA,NA
"Guatemala","América Latina y el Caribe",2016,2.67780277623314,0.803225184137091,NA,2.67780277623314,0.803225184137091,NA
"Guatemala","América Latina y el Caribe",2017,3.07985126948702,1.22202117929733,NA,3.07985126948702,1.22202117929733,NA
"Guatemala","América Latina y el Caribe",2018,3.40687348346576,1.69836306771796,NA,3.40687348346576,1.69836306771796,NA
"Guatemala","América Latina y el Caribe",2019,4.01789785040324,2.44813633260803,NA,4.01789785040324,2.44813633260803,NA
"Guatemala","América Latina y el Caribe",2020,-1.78555175063326,-3.22007713683627,NA,-1.78555175063326,-3.22007713683627,NA
"Guatemala","América Latina y el Caribe",2021,8.04170378184928,6.56016035862335,NA,8.04170378184928,6.56016035862335,NA
"Guatemala","América Latina y el Caribe",2022,4.18451817243695,2.72968996454634,NA,4.18451817243695,2.72968996454634,NA
"Guatemala","América Latina y el Caribe",2023,3.5331575177533,1.95109389659021,13.7,3.5331575177533,1.95109389659021,13.7
"Guatemala","América Latina y el Caribe",2024,3.65186382894819,2.06653256614987,NA,3.65186382894819,2.06653256614987,NA
"Guatemala","América Latina y el Caribe",2025,NA,NA,NA,NA,NA,NA
"Guinea","África Subsahariana",2016,10.82062719659,8.01216245351651,NA,10.82062719659,8.01216245351651,NA
"Guinea","África Subsahariana",2017,10.3000053427355,7.51589992127235,NA,10.3000053427355,7.51589992127235,NA
"Guinea","África Subsahariana",2018,6.35849192736715,3.68700873912611,46.1,6.35849192736715,3.68700873912611,46.1
"Guinea","África Subsahariana",2019,5.61691446889876,2.9464024435663,NA,5.61691446889876,2.9464024435663,NA
"Guinea","África Subsahariana",2020,4.70459096113575,2.06694997562413,NA,4.70459096113575,2.06694997562413,NA
"Guinea","África Subsahariana",2021,5.5823328114905,2.96921009369555,NA,5.5823328114905,2.96921009369555,NA
"Guinea","África Subsahariana",2022,3.97240784200721,1.423063279934,NA,3.97240784200721,1.423063279934,NA
"Guinea","África Subsahariana",2023,5.54172668627702,2.9750250246767,NA,5.54172668627702,2.9750250246767,NA
"Guinea","África Subsahariana",2024,5.35004659051708,2.85590233664557,NA,5.35004659051708,2.85590233664557,NA
"Guinea","África Subsahariana",2025,NA,NA,NA,NA,NA,NA
"Guinea-Bissau","África Subsahariana",2016,5.4326782650304,2.81765698941554,NA,5.4326782650304,2.81765698941554,NA
