"Country Name","Country Code","year","gdp_pc_growth","inflation","life_expectancy","infant_mortality","edu_expenditure","gini","poverty_multi","region","gdp_pc_growth_n","inflation_n","life_expectancy_n","infant_mortality_n","edu_expenditure_n","gini_n","poverty_multi_n","dim_economica","dim_social","dim_equidad","indice_compuesto"
"Kosovo","XKX","2021",10.9981400491097,3.35369139207997,74.981,9.1,NA,49.4,25,"Europe & Central Asia",0.509095814116096,0.972518510802866,0.829843821569468,0.961575875486381,NA,0.233918128654971,0.715909090909091,0.740807162459481,0.895709848527924,0.474913609782031,0.703810206923146
"Kosovo","XKX","2022",5.33909761737917,11.5805104542012,77.623,8.7,NA,38.3,10,"Europe & Central Asia",0.465636454953814,0.958072792838348,0.868881041386545,0.96352140077821,NA,0.558479532163743,0.886363636363636,0.711854623896081,0.916201221082378,0.72242158426369,0.78349247641405
"Kosovo","XKX","2023",9.35107522909426,4.94432438791283,78.033,8.3,NA,NA,NA,"Europe & Central Asia",0.496446963636507,0.969725470689871,0.874939050517886,0.965466926070039,NA,NA,NA,0.733086217163189,0.920202988293962,NA,0.826644602728576
"Kosovo","XKX","2024",10.3656494300073,1.61944994559476,78.222,8,NA,NA,NA,"Europe & Central Asia",0.504238519385769,0.975563717295087,0.877731644971114,0.966926070038911,NA,NA,NA,0.739901118340428,0.922328857505012,NA,0.83111498792272
"Kuwait","KWT","2016",-1.43152053599024,3.19839776658374,79.6775853658537,7.7,5.95593958839578,NA,NA,"Middle East & North Africa",0.413640604131403,0.972791195530543,0.899238838721814,0.968385214007782,0.36337672031318,NA,NA,0.693215899830973,0.743666924347592,NA,0.718441412089283
"Kuwait","KWT","2017",-8.16879129164303,2.17183298510006,79.9160731707317,7.7,6.35444222156987,NA,NA,"Middle East & North Africa",0.361900849026947,0.974593771373484,0.902762646769777,0.968385214007782,0.387689706572131,NA,NA,0.668247310200215,0.75294585578323,NA,0.710596582991723
"Kuwait","KWT","2018",-1.26570110779524,0.543133148199567,80.1063658536585,7.6,6.39165256830382,NA,NA,"Middle East & North Africa",0.41491403619574,0.977453654192719,0.90557434143026,0.968871595330739,0.389959941630875,NA,NA,0.69618384519423,0.754801959463958,NA,0.725492902329094
"Kuwait","KWT","2019",-0.471027490632153,1.09184802655856,81.969756097561,7.6,6.72789551402991,NA,NA,"Middle East & North Africa",0.42101683654787,0.976490149305125,0.933107109998094,0.968871595330739,0.410474411143894,NA,NA,0.698753492926497,0.770817705490909,NA,0.734785599208703
"Kuwait","KWT","2020",-3.90774915473197,2.101729548274,78.7609756097561,7.6,6.24513034913966,NA,NA,"Middle East & North Africa",0.394624081423176,0.974716868097635,0.885695350252753,0.968871595330739,0.381020495803893,NA,NA,0.684670474760406,0.745195813795795,NA,0.7149331442781
"Kuwait","KWT","2021",2.59077518987651,3.42362947609188,78.7365853658537,7.5,7.76246706467929,NA,NA,"Middle East & North Africa",0.444530352126083,0.972395704426673,0.885334968983786,0.969357976653696,0.473594505720163,NA,NA,0.708463028276378,0.776095817119215,NA,0.742279422697797
